tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline
766507,False,True,399,65000000,"['Thriller', 'Action', 'Science Fiction']","When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",127928,20th Century Studios,8,2022,0,They hunt to live. It lives to hunt.
76341,False,True,8945,150000000,"['Action', 'Adventure', 'Science Fiction']","An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",174,Warner Bros. Pictures,5,2015,378858340,The future belongs to the mad.
514999,False,True,929336,24000000,"['Action', 'Comedy', 'Mystery']","On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",19367,Vinson Films,5,2019,0,First class problems. Second class detectives.
10135,False,True,224976,15000000,"['Action', 'Thriller']","The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable – busting the heads of troublemakers and turning the roadhouse into a jumping hot spot. But Dalton's romance with the gorgeous Dr. Clay puts him on the bad side of cutthroat local big shot Brad Wesley.",60,United Artists,5,1989,30100000,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow."
550988,False,True,861415,110000000,"['Comedy', 'Adventure', 'Science Fiction']","A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",27711,Berlanti Productions,8,2021,331500000,Life's too short to be a background character.
778946,False,False,,0,"['Thriller', 'Action', 'Drama', 'History']","Set in the 1970s, an undercover Indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of Pakistan.",100972,RSVP Movies,1,2023,0,
11,False,True,10,11000000,"['Adventure', 'Action', 'Science Fiction']",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,1,Lucasfilm Ltd.,5,1977,775398007,"A long time ago in a galaxy far, far away..."
779782,False,False,,0,"['Fantasy', 'Comedy', 'Adventure', 'Drama']",Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,61791,Feigco Entertainment,10,2022,0,There are two sides to every story.
530915,False,False,,100000000,"['War', 'Action', 'Drama']","At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",7,DreamWorks Pictures,12,2019,394638258,Time is the enemy
710,False,True,645,58000000,"['Adventure', 'Action', 'Thriller']","When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from a dangerous space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon",7576,EON Productions,11,1995,352200000,No limits. No fears. No substitutes.
273481,False,True,496796,30000000,"['Action', 'Crime', 'Thriller']",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,3528,Thunder Road,9,2015,84872444,The border is just another line to cross.
297761,False,True,531242,175000000,"['Action', 'Adventure', 'Fantasy']","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",174,Warner Bros. Pictures,8,2016,746846894,Worst. Heroes. Ever.
670,False,False,,3000000,"['Drama', 'Thriller', 'Mystery', 'Action']","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",399,Show East,11,2003,17500000,"Laugh, and the world laughs with you. Weep, and you weep alone."
299536,False,True,86311,300000000,"['Adventure', 'Action', 'Science Fiction']","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",420,Marvel Studios,4,2018,2052415039,An entire universe. Once and for all.
667538,False,True,939352,195000000,"['Action', 'Adventure', 'Science Fiction']","When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",82819,Skydance Media,6,2023,439000000,Unite or fall.
755,False,True,10924,19000000,"['Horror', 'Action', 'Thriller', 'Crime']","After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",11705,Los Hooligans Productions,1,1996,25800000,One night is all that stands between them and freedom. But it's going to be a hell of a night.
464052,False,True,468552,200000000,"['Action', 'Adventure', 'Fantasy']",A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,174,Warner Bros. Pictures,12,2020,169601036,A new era of wonder begins.
383498,False,True,448150,110000000,"['Action', 'Comedy', 'Adventure']",Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,104228,Maximum Effort,5,2018,785896632,Prepare for the Second Coming.
638974,False,True,929336,0,"['Mystery', 'Comedy', 'Crime']","After starting their own detective agency, Nick and Audrey Spitz land a career-making case when their billionaire pal is kidnapped from his wedding.",878,Happy Madison Productions,3,2023,0,This mystery is deux or die.
207703,False,True,391860,81000000,"['Crime', 'Comedy', 'Action', 'Adventure']",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,25,20th Century Fox,12,2014,414351546,Manners maketh man.
22,False,True,295,140000000,"['Adventure', 'Fantasy', 'Action']","Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",2,Walt Disney Pictures,7,2003,655011224,Prepare to be blown out of the water.
842934,False,False,,0,"['Thriller', 'Crime']","A yearly high-stakes poker game between childhood friends turns into chaos when the tech billionaire host unveils an elaborate scheme to seek revenge for the ways they've betrayed him over the years. But as his plans unfold, a group of thieves hatch plans of their own breaking into the mansion thinking it is empty. The old friends quickly band together and the years of playing the game help them win their way through a night of terror.",6353,Screen Media Films,11,2022,0,Everyone has a limit.
