source_actor,target_actor,year,roi
1774,15057,1997.0,5.28356022
1774,6614,1997.0,5.28356022
127,17843,2018.0,11.0524685
16125,17843,2018.0,11.0524685
127,16125,2018.0,11.0524685
3689,3801,2021.0,1.36
3801,15836,2021.0,1.36
3689,15836,2021.0,1.36
4647,18176,1985.0,4.1912064
999,4647,1985.0,4.1912064
999,18176,1985.0,4.1912064
6884,13146,2005.0,11.7174115
6884,7227,2005.0,11.7174115
7227,13146,2005.0,11.7174115
16613,17747,2011.0,3.2714285714285714
7045,16613,2011.0,3.2714285714285714
7045,17747,2011.0,3.2714285714285714
9050,15081,2018.0,6.9513066
15081,15649,2018.0,6.9513066
4128,9125,2003.0,5.24
9125,14029,2003.0,5.24
4128,14029,2003.0,5.24
9467,17158,2004.0,3.277963962962963
1215,9467,2004.0,3.277963962962963
1215,17158,2004.0,3.277963962962963
863,13957,2023.0,0.8912668
863,16305,2023.0,0.8912668
13957,16305,2023.0,0.8912668
5170,15041,2013.0,1.3641148837209303
2527,5170,2013.0,1.3641148837209303
2527,15041,2013.0,1.3641148837209303
6468,15774,2002.0,5.020747466666666
6468,12005,2002.0,5.020747466666666
12005,15774,2002.0,5.020747466666666
6041,15113,2006.0,0.695
13978,15113,2006.0,0.695
6041,13978,2006.0,0.695
13146,13392,2010.0,2.4266666666666667
12089,13146,2010.0,2.4266666666666667
12089,13392,2010.0,2.4266666666666667
8829,15519,2016.0,1.7558559272727272
5329,15519,2016.0,1.7558559272727272
5329,8829,2016.0,1.7558559272727272
1023,7634,2004.0,0.5064357142857143
7634,8246,2004.0,0.5064357142857143
1023,8246,2004.0,0.5064357142857143
73,7056,1943.0,10.916287015945331
73,4148,1943.0,10.916287015945331
4148,7056,1943.0,10.916287015945331
2170,7901,2006.0,-0.4307692307692308
7205,7901,2006.0,-0.4307692307692308
2170,7205,2006.0,-0.4307692307692308
5661,6993,2008.0,10.727723788461539
5661,14029,2008.0,10.727723788461539
6993,14029,2008.0,10.727723788461539
99,5829,1999.0,6.271183428571429
5829,6468,1999.0,6.271183428571429
99,6468,1999.0,6.271183428571429
623,17352,1939.0,99.58814475
9122,17352,1939.0,99.58814475
623,9122,1939.0,99.58814475
5193,14948,2008.0,2.5057705
5193,17747,2008.0,2.5057705
14948,17747,2008.0,2.5057705
11539,15295,1995.0,1.3949544
11539,15295,2004.0,4.923190740740741
11539,15295,2013.0,2.725489666666667
11539,15776,1995.0,1.3949544
15295,15776,1995.0,1.3949544
3548,7754,1996.0,4.472
7754,13905,1996.0,4.472
3548,13905,1996.0,4.472
11162,16690,2009.0,6.935
5574,16690,2009.0,6.935
5574,11162,2009.0,6.935
477,6755,1999.0,2.3826092
6755,9027,1999.0,2.3826092
477,9027,1999.0,2.3826092
6174,7227,2010.0,14.440333
194,6174,2010.0,14.440333
194,7227,2010.0,14.440333
4024,8630,2018.0,5.696363636363636
4024,8630,2017.0,5.887272727272728
4024,16060,2018.0,5.696363636363636
4024,16060,2017.0,5.887272727272728
5457,9695,2005.0,5.823076923076923
9695,16927,2005.0,5.823076923076923
5457,16927,2005.0,5.823076923076923
1066,10865,2009.0,7.104206
1577,10865,2009.0,7.104206
1066,1577,2009.0,7.104206
2299,14766,2001.0,2.413589219047619
774,2299,2001.0,2.413589219047619
774,14766,2001.0,2.413589219047619
15766,16076,2002.0,1.325
2706,15766,2002.0,1.325
2706,16076,2002.0,1.325
8286,13938,2001.0,16.3921954
13938,17361,2001.0,16.3921954
8286,17361,2001.0,16.3921954
9467,15422,1999.0,7.664039952380953
9467,10476,1999.0,7.664039952380953
10476,15422,1999.0,7.664039952380953
804,7901,2008.0,2.4032026875
7901,8697,2008.0,2.4032026875
804,8697,2008.0,2.4032026875
6755,8496,2014.0,2.2
6755,8496,1998.0,5.850388166666667
6755,8496,2004.0,1.61977176
8496,9199,2014.0,2.2
6755,9199,2014.0,2.2
12876,15539,2002.0,1.38275568
12730,12876,2002.0,1.38275568
4361,6840,1986.0,3.4968514444444443
684,4361,1986.0,3.4968514444444443
684,6840,1986.0,3.4968514444444443
7232,13957,2008.0,5.427286666666666
849,13957,2008.0,5.427286666666666
849,7232,2008.0,5.427286666666666
3247,12880,2019.0,0.7287677700348432
9422,12880,2019.0,0.7287677700348432
3247,9422,2019.0,0.7287677700348432
11472,13855,2022.0,0.37142857142857144
11472,13855,2021.0,0.5571428571428572
10437,13855,2022.0,0.37142857142857144
10437,13855,2021.0,0.5571428571428572
6282,13964,1984.0,8.760414878048781
13964,14870,1984.0,8.760414878048781
6282,14870,1984.0,8.760414878048781
9922,15414,2022.0,1.2
12877,15414,2022.0,1.2
12877,15414,2019.0,8.60995655
9922,12877,2022.0,1.2
8496,8843,1998.0,5.850388166666667
6755,8843,1998.0,5.850388166666667
1890,9731,2010.0,8.378290875
9731,15113,2010.0,8.378290875
1890,15113,2010.0,8.378290875
11275,11472,2020.0,2.4285714285714284
10437,11275,2020.0,2.4285714285714284
4625,11408,2022.0,-0.32727272727272727
8579,11408,2022.0,-0.32727272727272727
4625,8579,2022.0,-0.32727272727272727
12207,13957,2019.0,-0.8722222222222222
6482,12207,2019.0,-0.8722222222222222
6482,13957,2019.0,-0.8722222222222222
1641,16305,2004.0,2.65695425
11543,16305,2004.0,2.65695425
1641,11543,2004.0,2.65695425
2486,16227,2019.0,12.228571428571428
2486,4342,2019.0,12.228571428571428
4342,16227,2019.0,12.228571428571428
12862,15590,2022.0,-0.6833333333333333
12602,12862,2022.0,-0.6833333333333333
12602,15590,2022.0,-0.6833333333333333
16311,18040,2004.0,1.21
2170,16311,2004.0,1.21
2170,18040,2004.0,1.21
176,8324,1998.0,15.082608695652175
176,1961,1998.0,15.082608695652175
1961,8324,1998.0,15.082608695652175
1215,1809,2011.0,4.968
1215,2963,2011.0,4.968
1809,2963,2011.0,4.968
14055,14107,2000.0,2.230354607142857
2682,14107,2000.0,2.230354607142857
2682,14055,2000.0,2.230354607142857
4332,8323,2005.0,6.2125
3319,8323,2005.0,6.2125
3319,4332,2005.0,6.2125
709,8493,1946.0,10.261904761904763
8493,13572,1946.0,10.261904761904763
709,13572,1946.0,10.261904761904763
10775,10821,2000.0,1.531111111111111
2373,10821,2000.0,1.531111111111111
2373,10775,2000.0,1.531111111111111
2846,4092,1999.0,9.3166989
2846,4431,1999.0,9.3166989
4092,4431,1999.0,9.3166989
8496,9087,2004.0,1.61977176
6755,9087,2004.0,1.61977176
4526,11235,2019.0,0.8777777777777778
11235,13433,2019.0,0.8777777777777778
4526,13433,2019.0,0.8777777777777778
5193,16927,2009.0,1.2439024390243902
7353,16927,2009.0,1.2439024390243902
5193,7353,2009.0,1.2439024390243902
131,12625,1959.0,7.6689728446159435
787,12625,1959.0,7.6689728446159435
30,14659,1985.0,4.725
30,16691,1985.0,4.725
14659,16691,1985.0,4.725
4835,5417,1998.0,1.5605015
5417,16345,1998.0,1.5605015
4835,16345,1998.0,1.5605015
3159,12998,2001.0,-0.9409588
2759,3159,2001.0,-0.9409588
2759,12998,2001.0,-0.9409588
8049,17012,2020.0,1.52
8049,17831,2020.0,1.52
17012,17831,2020.0,1.52
5485,6391,2006.0,1.778782
1992,5485,2006.0,1.778782
1992,6391,2006.0,1.778782
20,1029,2007.0,6.33
20,16927,2007.0,6.33
1029,16927,2007.0,6.33
9896,15757,2007.0,0.20600010666666665
8977,15757,2007.0,0.20600010666666665
8977,9896,2007.0,0.20600010666666665
7643,12407,2000.0,93.69754666666667
8838,12407,2000.0,93.69754666666667
176,5193,2014.0,2.151737725
176,5193,2011.0,9.81
176,11130,2014.0,2.151737725
176,11130,2008.0,5.268571428571429
5193,11130,2014.0,2.151737725
804,2761,1996.0,7.591719444444444
804,9517,1996.0,7.591719444444444
2761,9517,1996.0,7.591719444444444
3487,14288,1994.0,4.354629433333334
10695,14288,1994.0,4.354629433333334
8800,13433,2018.0,4.268
5661,8800,2018.0,4.268
5661,13433,2018.0,4.268
9390,13046,2017.0,0.364474
4109,9390,2017.0,0.364474
4109,13046,2017.0,0.364474
15631,18073,1999.0,0.7348961666666667
14107,18073,1999.0,0.7348961666666667
14107,15631,1999.0,0.7348961666666667
10369,13165,1999.0,0.150372
3319,13165,1999.0,0.150372
3319,10369,1999.0,0.150372
3596,11562,2010.0,0.6272727272727273
3596,12602,2010.0,0.6272727272727273
11562,12602,2010.0,0.6272727272727273
1407,2416,1967.0,33.981768333333335
2416,5144,1967.0,33.981768333333335
1407,5144,1967.0,33.981768333333335
4484,18148,1952.0,1.8337531486146095
4484,8740,1952.0,1.8337531486146095
8740,18148,1952.0,1.8337531486146095
2776,16249,2009.0,3.47165395
127,16249,2009.0,3.47165395
127,2776,2009.0,3.47165395
3638,11219,2008.0,1.1714285714285715
7901,11219,2008.0,1.1714285714285715
5766,8646,1988.0,1.3980802
8646,13337,1988.0,1.3980802
5766,13337,1988.0,1.3980802
13047,13392,2011.0,2.96
7888,13392,2011.0,2.96
7888,13047,2011.0,2.96
3666,3917,2000.0,1.1666666666666667
3917,8760,2000.0,1.1666666666666667
3666,8760,2000.0,1.1666666666666667
7731,17616,2015.0,2.4128927966101696
271,17616,2015.0,2.4128927966101696
271,7731,2015.0,2.4128927966101696
1619,10194,2014.0,0.3817774230769231
10132,10194,2014.0,0.3817774230769231
1619,10132,2014.0,0.3817774230769231
1466,1772,2004.0,0.574623
1466,5717,2004.0,0.574623
1772,5717,2004.0,0.574623
10516,18065,2014.0,20.94048814285714
6843,18065,2014.0,20.94048814285714
6843,10516,2014.0,20.94048814285714
3450,7665,2013.0,1.1004303793163055
3450,12070,2013.0,1.1004303793163055
7665,12070,2013.0,1.1004303793163055
8849,15774,2020.0,-0.8468744761904762
5877,8849,2020.0,-0.8468744761904762
5877,15774,2020.0,-0.8468744761904762
2788,14160,1988.0,8.6250767
2163,14160,1988.0,8.6250767
2163,2788,1988.0,8.6250767
5787,10010,1972.0,27.9457448
10010,14038,1972.0,27.9457448
5787,14038,1972.0,27.9457448
15840,16305,1993.0,9.847613523809525
15840,16305,1998.0,2.8584615384615386
15840,16305,1990.0,0.576
4362,16305,1993.0,9.847613523809525
4362,15840,1993.0,9.847613523809525
3596,4905,1987.0,4.3760352
3596,14566,1987.0,4.3760352
4905,14566,1987.0,4.3760352
7832,7901,1995.0,7.4114235
7832,9125,1995.0,7.4114235
7901,9125,1995.0,7.4114235
6041,15725,2012.0,5.537152333333333
15725,16625,2012.0,5.537152333333333
6041,16625,2012.0,5.537152333333333
1702,2364,2014.0,1.67921824
2364,5978,2014.0,1.67921824
1702,5978,2014.0,1.67921824
9348,11169,2009.0,5.67370956
333,9348,2009.0,5.67370956
333,11169,2009.0,5.67370956
230,11437,2003.0,2.55
11437,15527,2003.0,2.55
8976,15840,1989.0,4.801471625
12087,15840,1989.0,4.801471625
8976,12087,1989.0,4.801471625
5393,9179,2010.0,-0.3387938
9179,16728,2010.0,-0.3387938
5393,16728,2010.0,-0.3387938
2858,10387,2019.0,-0.5705016666666667
2858,10637,2019.0,-0.5705016666666667
10387,10637,2019.0,-0.5705016666666667
6755,11310,1998.0,1.5269230769230768
6755,16449,1998.0,1.5269230769230768
11310,16449,1998.0,1.5269230769230768
11201,17987,2010.0,0.7203421052631579
6760,17987,2010.0,0.7203421052631579
6760,11201,2010.0,0.7203421052631579
176,7901,2006.0,1.2843376470588235
176,17158,2006.0,1.2843376470588235
7901,17158,2006.0,1.2843376470588235
5741,10802,2005.0,0.9087407294117648
5741,15649,2005.0,0.9087407294117648
2672,3934,1979.0,9.695073857142857
2672,11782,1979.0,9.695073857142857
3934,11782,1979.0,9.695073857142857
9725,12085,2004.0,5.8438939375
7188,9725,2004.0,5.8438939375
7188,12085,2004.0,5.8438939375
14883,17706,2010.0,2.5
6993,17706,2010.0,2.5
6993,14883,2010.0,2.5
7507,11539,2004.0,4.923190740740741
7507,15295,2004.0,4.923190740740741
7371,10660,2010.0,1.49
7371,14505,2010.0,1.49
10660,14505,2010.0,1.49
20,1318,2008.0,0.754379625
1318,5676,2008.0,0.754379625
20,5676,2008.0,0.754379625
1774,16305,1998.0,2.8584615384615386
1774,15840,1998.0,2.8584615384615386
7394,13575,1986.0,5.9888813333333335
9922,13575,1986.0,5.9888813333333335
7394,9922,1986.0,5.9888813333333335
5185,16617,2023.0,0.1111111111111111
5185,8710,2023.0,0.1111111111111111
8710,16617,2023.0,0.1111111111111111
876,10932,1986.0,-0.603769294117647
8763,10932,1986.0,-0.603769294117647
876,8763,1986.0,-0.603769294117647
1778,16621,1993.0,4.742857142857143
1778,16625,1993.0,4.742857142857143
16621,16625,1993.0,4.742857142857143
8309,11539,1998.0,1.21976264
11539,11801,1998.0,1.21976264
8309,11801,1998.0,1.21976264
2794,9731,2023.0,1.992723
9517,9731,2023.0,1.992723
2794,9517,2023.0,1.992723
8323,16894,2022.0,0.9130434782608695
7219,16894,2022.0,0.9130434782608695
7219,8323,2022.0,0.9130434782608695
2794,5393,2013.0,6.9375
1145,2794,2013.0,6.9375
1145,5393,2013.0,6.9375
127,9731,2015.0,-0.29054
127,15725,2015.0,-0.29054
9731,15725,2015.0,-0.29054
15414,16637,2019.0,8.60995655
12877,16637,2019.0,8.60995655
5661,17223,2009.0,1.5776900588235294
5661,9933,2009.0,1.5776900588235294
9933,17223,2009.0,1.5776900588235294
6273,6468,1991.0,1.3057869268762488
5448,6468,1991.0,1.3057869268762488
5448,6273,1991.0,1.3057869268762488
4905,17034,1995.0,12.833333333333334
4905,7394,1995.0,12.833333333333334
7394,17034,1995.0,12.833333333333334
7596,16839,2013.0,2.4857142857142858
7596,11809,2013.0,2.4857142857142858
11809,16839,2013.0,2.4857142857142858
4399,15422,1994.0,54.84109818181818
15422,18153,1994.0,54.84109818181818
4399,18153,1994.0,54.84109818181818
3102,6323,1983.0,27.785714285714285
3102,14977,1983.0,27.785714285714285
6323,14977,1983.0,27.785714285714285
8364,11096,1985.0,0.619002375
8364,10822,1985.0,0.619002375
10822,11096,1985.0,0.619002375
147,4665,2018.0,2.900958176470588
147,16839,2018.0,2.900958176470588
4665,16839,2018.0,2.900958176470588
1961,17907,2004.0,3.2452380952380953
1961,18110,2004.0,3.2452380952380953
17907,18110,2004.0,3.2452380952380953
3243,16311,2007.0,4.2278446333333335
3243,14617,2007.0,4.2278446333333335
14617,16311,2007.0,4.2278446333333335
17844,18028,1993.0,6.0161594473684215
4341,18028,1993.0,6.0161594473684215
6082,8496,2004.0,-0.3125
6983,8496,2004.0,-0.3125
6082,6983,2004.0,-0.3125
8479,11539,2013.0,2.725489666666667
8479,15295,2013.0,2.725489666666667
4836,17231,1982.0,0.15151515151515152
2734,17231,1982.0,0.15151515151515152
2734,4836,1982.0,0.15151515151515152
7170,17812,2016.0,0.8730891
10942,17812,2016.0,0.8730891
7170,10942,2016.0,0.8730891
7832,10695,1993.0,1.017391304347826
7832,10695,1992.0,2.265854625
10695,10972,1993.0,1.017391304347826
7832,10972,1993.0,1.017391304347826
7205,15921,1991.0,0.8894976666666666
1590,7205,1991.0,0.8894976666666666
1590,15921,1991.0,0.8894976666666666
8128,15186,2002.0,72.7488088
8128,15186,2016.0,4.035146722222223
8128,15186,2009.0,0.41465233333333334
8128,11460,2002.0,72.7488088
11460,15186,2002.0,72.7488088
12005,15298,1987.0,16.568796111111112
1869,12005,1987.0,16.568796111111112
1869,15298,1987.0,16.568796111111112
9917,17607,1965.0,9.168942090909091
8345,17607,1965.0,9.168942090909091
8345,9917,1965.0,9.168942090909091
432,1953,2002.0,3.0249928813559324
1953,3484,2002.0,3.0249928813559324
432,3484,2002.0,3.0249928813559324
176,15462,2014.0,3.92
176,7978,2014.0,3.92
7978,15462,2014.0,3.92
230,13392,2009.0,2.8458616666666665
230,8237,2009.0,2.8458616666666665
8237,13392,2009.0,2.8458616666666665
4994,15539,1982.0,16.306073866666665
3284,15539,1982.0,16.306073866666665
3284,4994,1982.0,16.306073866666665
7832,13575,1992.0,2.265854625
10695,13575,1992.0,2.265854625
787,17806,1960.0,7.333333333333333
787,17806,1963.0,4.04
787,3293,1960.0,7.333333333333333
3293,17806,1960.0,7.333333333333333
6632,8816,2000.0,0.57
8816,14864,2000.0,0.57
6632,14864,2000.0,0.57
7745,7832,1993.0,1.0545454545454545
7419,7832,1993.0,1.0545454545454545
7419,7745,1993.0,1.0545454545454545
1507,13246,2011.0,1.547808764940239
1507,14264,2011.0,1.547808764940239
5679,9421,1995.0,6.575757575757576
9519,9648,2021.0,-0.21818181818181817
9519,14998,2021.0,-0.21818181818181817
9648,14998,2021.0,-0.21818181818181817
2940,12152,2009.0,-0.15
2940,11672,2009.0,-0.15
11672,12152,2009.0,-0.15
11119,11576,1966.0,0.28949065119277884
11119,17161,1966.0,0.28949065119277884
8496,17338,2002.0,-0.01337404
8496,18110,2002.0,-0.01337404
17338,18110,2002.0,-0.01337404
13865,17559,2010.0,-0.8746277142857143
13569,13865,2010.0,-0.8746277142857143
13569,17559,2010.0,-0.8746277142857143
10303,11754,2005.0,0.56212244
10303,11754,2008.0,0.6426821111111111
2891,11754,2005.0,0.56212244
2891,11754,2008.0,0.6426821111111111
2891,10303,2005.0,0.56212244
2891,10303,2008.0,0.6426821111111111
5193,10275,2012.0,0.8056454333333334
10275,14264,2012.0,0.8056454333333334
3337,5129,2005.0,4.308571428571429
3337,8361,2005.0,4.308571428571429
5129,8361,2005.0,4.308571428571429
5281,7596,2012.0,-0.208
7596,7754,2012.0,-0.208
5281,7754,2012.0,-0.208
8400,12385,2011.0,1.6923076923076923
5612,12385,2011.0,1.6923076923076923
5612,8400,2011.0,1.6923076923076923
176,16613,2011.0,9.81
5193,16613,2011.0,9.81
7754,16707,1988.0,7.57523905
7754,17034,1988.0,7.57523905
16707,17034,1988.0,7.57523905
7256,17215,1970.0,61.0
2026,17215,1970.0,61.0
2026,7256,1970.0,61.0
3202,3203,2015.0,0.853331794117647
3203,13241,2015.0,0.853331794117647
3202,13241,2015.0,0.853331794117647
1407,2657,1982.0,7.438095238095238
1407,13178,1982.0,7.438095238095238
2657,13178,1982.0,7.438095238095238
127,9467,2010.0,3.1634615384615383
9467,13392,2010.0,3.1634615384615383
127,13392,2010.0,3.1634615384615383
2262,14843,2014.0,-0.9974881666666666
2262,6286,2014.0,-0.9974881666666666
6286,14843,2014.0,-0.9974881666666666
127,16690,2009.0,1.6737028
12085,16690,2009.0,1.6737028
127,12085,2009.0,1.6737028
7285,13160,2015.0,4.643285545454545
7095,7285,2015.0,4.643285545454545
7095,13160,2015.0,4.643285545454545
8496,16776,2007.0,1.2015778470588234
8361,16776,2007.0,1.2015778470588234
2963,5661,1982.0,1.5
4522,5661,1982.0,1.5
2963,4522,1982.0,1.5
781,1215,2004.0,9.7126892
781,1127,2004.0,9.7126892
1127,1215,2004.0,9.7126892
9178,10840,1971.0,21.41
5978,10840,1971.0,21.41
5978,9178,1971.0,21.41
6884,17888,2001.0,10.225
5677,17888,2001.0,10.225
5677,6884,2001.0,10.225
2299,11371,2002.0,0.6639132
5661,11371,2002.0,0.6639132
2299,5661,2002.0,0.6639132
13127,13957,2005.0,4.6870916
13127,13128,2005.0,4.6870916
13128,13957,2005.0,4.6870916
5982,15534,1993.0,-0.42072585
1752,15534,1993.0,-0.42072585
1752,5982,1993.0,-0.42072585
787,1873,1993.0,1.0
787,1873,1995.0,1.86
787,16679,1993.0,1.0
787,16679,1995.0,1.86
1873,16679,1993.0,1.0
1873,16679,1995.0,1.86
4836,9390,1993.0,-0.051310588235294115
2056,4836,1993.0,-0.051310588235294115
7747,12573,2008.0,-0.012845473684210526
12573,16314,2008.0,-0.012845473684210526
7747,16314,2008.0,-0.012845473684210526
10194,12005,2008.0,1.6601918
7847,12005,2008.0,1.6601918
7847,10194,2008.0,1.6601918
2761,9172,2000.0,5.1
2761,14432,2000.0,5.1
9172,14432,2000.0,5.1
8439,9265,2021.0,-0.85
2858,9265,2021.0,-0.85
2858,8439,2021.0,-0.85
733,15422,2002.0,3.7777777777777777
15422,16918,2002.0,3.7777777777777777
733,16918,2002.0,3.7777777777777777
5148,16638,1942.0,9.044642857142858
3196,16638,1942.0,9.044642857142858
3196,5148,1942.0,9.044642857142858
337,6088,2013.0,-0.9
337,11699,2013.0,-0.9
6088,11699,2013.0,-0.9
6687,14160,1996.0,1.3846175
376,14160,1996.0,1.3846175
376,6687,1996.0,1.3846175
6468,16927,2010.0,-0.594425775
6468,8323,2010.0,-0.594425775
8323,16927,2010.0,-0.594425775
6145,14075,1998.0,0.7841861764705882
11379,14075,1998.0,0.7841861764705882
6145,11379,1998.0,0.7841861764705882
3548,14029,2001.0,10.276
3548,14029,2016.0,5.057142857142857
3548,14029,2004.0,5.5625
3548,15422,2001.0,10.276
3548,15422,2004.0,5.5625
14029,15422,2001.0,10.276
14029,15422,2004.0,5.5625
4693,16230,1977.0,8.572007
15034,16230,1977.0,8.572007
4905,11575,1983.0,48.553131428571426
4802,4905,1983.0,48.553131428571426
4802,11575,1983.0,48.553131428571426
11871,18028,1974.0,3.0820307692307694
7956,18028,1974.0,3.0820307692307694
7956,11871,1974.0,3.0820307692307694
1590,9467,1997.0,6.876015921052631
176,9467,1997.0,6.876015921052631
176,1590,1997.0,6.876015921052631
5928,14112,2018.0,0.7143909166666667
5928,17114,2018.0,0.7143909166666667
14112,17114,2018.0,0.7143909166666667
3338,16933,1998.0,0.583398
3338,5736,1998.0,0.583398
5736,16933,1998.0,0.583398
6189,9887,2015.0,4.1210157647058825
1628,6189,2015.0,4.1210157647058825
1628,9887,2015.0,4.1210157647058825
5127,10337,2013.0,1.7418444
10337,18065,2013.0,1.7418444
6174,13128,2007.0,-0.058861416666666666
6174,7762,2007.0,-0.058861416666666666
7762,13128,2007.0,-0.058861416666666666
1570,16612,1953.0,0.20689655172413793
7492,16612,1953.0,0.20689655172413793
1570,7492,1953.0,0.20689655172413793
333,10865,2011.0,3.898472875
20,333,2011.0,3.898472875
863,12443,1998.0,0.8995614444444444
863,15846,1998.0,0.8995614444444444
12443,15846,1998.0,0.8995614444444444
1453,13327,2007.0,1.3907398
13327,13340,2007.0,1.3907398
1453,13340,2007.0,1.3907398
6510,12255,1987.0,0.21363636363636362
4591,12255,1987.0,0.21363636363636362
4591,6510,1987.0,0.21363636363636362
1564,8630,2016.0,1.9564082368421052
8630,15462,2016.0,1.9564082368421052
1564,15462,2016.0,1.9564082368421052
11210,12300,1935.0,-0.22464898595943839
12300,13854,1935.0,-0.22464898595943839
11210,13854,1935.0,-0.22464898595943839
1310,1961,2000.0,5.008073545454545
1310,1961,2004.0,5.4580367375
1310,1961,2010.0,2.10650585
1961,16000,2000.0,5.008073545454545
1310,16000,2000.0,5.008073545454545
1029,16311,2009.0,7.46578947368421
1029,13847,2009.0,7.46578947368421
13847,16311,2009.0,7.46578947368421
9197,13990,2016.0,2.4061305
6350,13990,2016.0,2.4061305
6350,9197,2016.0,2.4061305
230,16249,2011.0,0.8597377428571429
12555,16249,2011.0,0.8597377428571429
230,12555,2011.0,0.8597377428571429
1436,5730,2011.0,7.8955237333333335
1436,13890,2011.0,7.8955237333333335
5730,13890,2011.0,7.8955237333333335
6137,16645,2006.0,2.8247097222222224
15541,16645,2006.0,2.8247097222222224
6137,15541,2006.0,2.8247097222222224
11599,15514,2004.0,-0.87018
11599,14413,2004.0,-0.87018
14413,15514,2004.0,-0.87018
5794,8363,2017.0,10.2607192
1778,5794,2017.0,10.2607192
1778,8363,2017.0,10.2607192
15034,15057,2003.0,2.375
5147,15057,2003.0,2.375
5147,15034,2003.0,2.375
3862,4205,2011.0,1.6476386666666667
4205,7596,2011.0,1.6476386666666667
3862,7596,2011.0,1.6476386666666667
6988,11576,1952.0,1.1714285714285715
10959,11576,1952.0,1.1714285714285715
6988,10959,1952.0,1.1714285714285715
1452,8816,1989.0,0.2522960625
7555,8816,1989.0,0.2522960625
1452,7555,1989.0,0.2522960625
11162,12339,2002.0,5.5402205
3419,11162,2002.0,5.5402205
3419,12339,2002.0,5.5402205
17015,17643,2014.0,0.705
3214,17643,2014.0,0.705
3214,17015,2014.0,0.705
2040,9212,2019.0,-0.048
2040,11149,2019.0,-0.048
9212,11149,2019.0,-0.048
5189,12616,2002.0,1.9582055
4421,5189,2002.0,1.9582055
4421,12616,2002.0,1.9582055
14392,15233,1972.0,8.304347826086957
2130,14392,1972.0,8.304347826086957
2130,15233,1972.0,8.304347826086957
804,16894,2002.0,1.8164853272727273
16628,16894,2002.0,1.8164853272727273
8816,10317,2001.0,1.7684394285714287
8816,9405,2001.0,1.7684394285714287
9405,10317,2001.0,1.7684394285714287
1250,11244,1953.0,7.0
11244,15296,1953.0,7.0
1250,15296,1953.0,7.0
4362,16690,1995.0,9.711764705882352
1759,16690,1995.0,9.711764705882352
1759,4362,1995.0,9.711764705882352
2672,14392,1981.0,12.637383142857143
2672,7485,1981.0,12.637383142857143
7485,14392,1981.0,12.637383142857143
2274,12623,1997.0,47.085088
1589,12623,1997.0,47.085088
2532,8977,2016.0,1.3363636363636364
333,8977,2016.0,1.3363636363636364
333,2532,2016.0,1.3363636363636364
3484,8696,1992.0,-0.627439
3484,15422,1992.0,-0.627439
8696,15422,1992.0,-0.627439
6686,9633,2008.0,5.443076923076923
6686,9633,2010.0,1.907
6686,7054,2008.0,5.443076923076923
6686,7054,2010.0,1.907
7054,9633,2008.0,5.443076923076923
7054,9633,2010.0,1.907
9467,11358,1988.0,1.1322021666666666
11358,18112,1988.0,1.1322021666666666
9467,18112,1988.0,1.1322021666666666
2817,3547,2006.0,0.20183157142857142
2817,14254,2006.0,0.20183157142857142
3547,14254,2006.0,0.20183157142857142
6325,11763,2018.0,3.6763788571428573
11763,12028,2018.0,3.6763788571428573
6325,12028,2018.0,3.6763788571428573
13197,14711,1973.0,0.21428571428571427
13197,18192,1973.0,0.21428571428571427
14711,18192,1973.0,0.21428571428571427
8068,11086,1989.0,18.439106133333333
8068,9593,1989.0,18.439106133333333
9593,11086,1989.0,18.439106133333333
10644,12029,1988.0,1.47648
4836,12029,1988.0,1.47648
4836,10644,1988.0,1.47648
5127,8977,2014.0,4.7
5253,8977,2014.0,4.7
9414,11745,2015.0,3.0227369428571427
8553,9414,2015.0,3.0227369428571427
8553,11745,2015.0,3.0227369428571427
5574,17907,2012.0,-0.30857142857142855
16163,17907,2012.0,-0.30857142857142855
5574,16163,2012.0,-0.30857142857142855
2154,15389,1990.0,9.5544
2154,4058,1990.0,9.5544
4058,15389,1990.0,9.5544
5393,6693,2002.0,20.878617799934233
6693,13127,2002.0,20.878617799934233
5393,13127,2002.0,20.878617799934233
1407,1961,2004.0,5.4580367375
176,4466,2002.0,0.5975993023255814
176,15447,2002.0,0.5975993023255814
4466,15447,2002.0,0.5975993023255814
5589,8323,2011.0,1.3111111111111111
8323,11644,2011.0,1.3111111111111111
5589,11644,2011.0,1.3111111111111111
4332,17907,2006.0,2.955769230769231
1589,17907,2006.0,2.955769230769231
1589,4332,2006.0,2.955769230769231
824,13495,2005.0,-0.2082345
4839,13495,2005.0,-0.2082345
824,4839,2005.0,-0.2082345
4371,6743,1985.0,0.0025130434782608697
4572,6743,1985.0,0.0025130434782608697
4371,4572,1985.0,0.0025130434782608697
1774,7604,2010.0,3.45685235
6481,7604,2010.0,3.45685235
1774,6481,2010.0,3.45685235
1066,17735,2008.0,2.1885714285714286
127,17735,2008.0,2.1885714285714286
127,1066,2008.0,2.1885714285714286
2776,6755,2010.0,0.3139326875
6755,15643,2010.0,0.3139326875
2776,15643,2010.0,0.3139326875
4822,12747,2011.0,-0.6368421052631579
12747,13340,2011.0,-0.6368421052631579
4822,13340,2011.0,-0.6368421052631579
3337,14281,2016.0,1.4591188888888889
3337,7901,2016.0,1.4591188888888889
7901,14281,2016.0,1.4591188888888889
14004,17016,1995.0,-0.6462398333333333
