tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
63265,False,False,,2500000,"['Drama', 'Action', 'Western', 'Adventure', 'Comedy']","Three old man, a little boy training to protect an old patrimony, La ""33"", the last train.",94757,OK Films,5,2002,481199,Do not forget. Do not sell yourself. Do not give up.,Diego Arsuaga,Héctor Alterio,59136,2,Federico Luppi,17094,2,Pepe Soriano,236739,2,Gastón Pauls,119671,2,Elisa Contreras,236740,0
535175,False,False,,10000,"['Action', 'Drama', 'Crime']","Two friends, named Shahrokh and Siavash, have paved a criminal path. By the help of a girl who helps them in their cons, they set a trap for a rich criminal and rob him of all his fortune and send him to jail. Shahrokh is addicted to gambling and cheats the table to win a lot of money. But Siavash is against it. Shahrokhs cheat is exposed and the gambling mafia gives him 24 hours to either give the triple of the money he had taken, back or he would loose his life. And thus begins a dangerous game of cat and mouse between these two and the mafia.",76819,Nimrouz Film,7,2016,10000,,Amir Ahmad Ansari,Jamshid Hashempour,1184719,2,Mina Sadati,1388562,1,Milad Keymaram,1594644,2,Hengame Ghaziani,1168567,1,Alireza Kamali,1588048,2
37851,False,True,106790,3500000,"['Action', 'Science Fiction']","The continuation of the adventures of the heroes of ""Hooked on the Game"".",99797,IVAN Production Center,4,2010,2294357,,,Sergey Chirkov,118329,2,Pavel Priluchnyy,118331,2,Agniya Ditkovskite,118336,1,Viktor Verzhbitskiy,29832,2,Igor Sklyar,118338,2
338930,False,False,,1050255,"['Action', 'Thriller']","A gold-smuggle deal goes awry, and an array of characters becomes involved.",69483,Maxlab Entertainments,8,2015,2250547,The Yellow Metal,,Mohanlal,82732,2,Andrea Jeremiah,580225,1,Siddique,111668,2,Renji Panicker,1199187,2,Abu Salim,580644,2
24682,False,False,,2850000,"['Action', 'Drama']","An upper-middle class punk singer Andre, Magnata spends his time with his low-class friends, singing in clubs and wasting money. When he accepts a challenge to steal a Ferrari, he gets involved in a thriller that can lead him to a tragic consequence.",4243,Gullane Entretenimento,11,2007,640956,,Johnny Araújo,Paulo Vilhena,92190,2,Rosanne Mulholland,92192,1,Maria Luísa Mendonça,55029,1,Chico Diaz,92193,2,Juliano Cazarré,559177,2
71792,False,False,,3558303,"['Action', 'Adventure', 'Comedy']",In an odd destiny coincidence and hospital employee reiceives some important and confident information from a dying old man. He shares it with one friend and both start a crazy and extravangant adventure.,7864,Amiguetes Entertainment,3,2003,6890947,,,Jesús Bonilla,24900,2,Santiago Segura,10847,2,Concha Velasco,118208,1,Alfredo Landa,230884,2,Antonio Resines,37569,2
468031,False,False,,16988,"['Romance', 'Western', 'Adventure']","Esra Kincaid takes land by force and, having taken the Espinoza land, his sights are set on the Castro rancho. Government agent Kearney holds him off till the cavalry shows up and he can declare his love for Juanita, called “the Rose of the Rancho.”",29749,Jesse L. Lasky Feature Play Company,11,1914,87028,The magnificent dramatic classic!,Cecil B. DeMille,Bessie Barriscale,1371716,1,Jane Darwell,8515,1,Dick La Reno,1273780,2,Jack W. Johnston,1345833,2,Monroe Salisbury,1144114,2
538800,False,True,985151,10000,['Comedy'],The war is over and the deportees are back to their homes and each is after his life. A TV-show is trying to meet some old veterans of war. One of them who is very sick should go to hospital but they late and he is near to meet death. This cause his other friends (the deportees) who now are each with a different look to come visit him.,,,7,2011,100000,,Masoud Dehnamaki,Akbar Abdi,1375559,2,Mohammadreza Sharifinia,1538301,2,Amin Hayaei,1261534,2,Leila Otadi,1586523,1,Behnoush Bakhtiari,1704033,1
504543,False,False,,10000,"['Action', 'Drama']",Bahman and Ahad are bankrupted and escaping from their debts all the time. But when a fire in Plasco building happens it is their chance to take advantages.,,,2,2018,10000,,Mostafa Kiaei,Bahram Radan,1322191,2,Mohsen Kiaei,1375320,2,Sahar Dolatshahi,1566425,1,Rana Azadivar,1512026,1,,,
36036,False,False,,120000,"['Crime', 'Drama', 'Thriller']","The film follows Denis, a young aspiring DJ who, although poor, has everything else in his favor: a calling in life as a musician, good friends and a faithful companion. Denis's fall from grace begins with a drug deal, which he agrees to out of the need for money. The decision leads to deadly consequences for almost everyone else around him, as Denis is subsequently forced to work as a drug dealer for a mafia boss and as an informer for the police chief of his city. Despite his attempts to “work off his sins”, Denis cannot escape the world of drugs and violence...",3006,Red Arrow Film Company,11,2007,1420586,,Valery Todorovsky,Fyodor Bondarchuk,80999,2,Maksim Matveev,120234,2,Aleksey Serebryakov,113332,2,Ekaterina Vilkova,107727,1,Anton Shagin,77666,2
56525,False,True,106011,6000000,"['Action', 'Drama', 'Mystery']","When Artem Kolchin, Denis Nikiforov, arrives in the U.S. to fight for the championship, he soon finds himself fighting for his life after he sends a young, aggressive boxer, who provokes him into sparring, into a coma and ultimately killing him. That is when Artem finds out that the young boxer was none other than the only son of Felix Mendez, the powerful Mexican mafia kingpin, played masterfully by Victor Herminio Lopez, and when the real fight begins.",3419,Central Partnership,10,2007,11171900,Settling The Score Can Be Explosive,Marius Weisberg,Denis Nikiforov,224281,2,Andrei Panin,86954,2,Elena Panova,143661,1,Ivan Makarevich,224488,2,Dmitriy Shevchenko,224284,2
159378,False,False,,500,"['Action', 'Crime', 'Drama']","Asya, Boyana, Iren and Vera are assassins working for S.T.A.R. Will they succeed in finding the killer of their boss?",134414,Dimetrios Pictures,9,2013,500,No one lives forever,Dimitar Kolev,Asya Ivanova,1141014,0,Boyana Stoilova,1141015,0,Iren Traycheva,1141016,0,Darina Stoyanova,1141017,0,Kosta Kostov,1141018,0
668429,False,False,,714285,['Comedy'],"1932. Western Ukraine. The fighters of an underground Ukrainian organization conduct a revolutionary action against the government. Contrary to their plans, it turns into a bloody slaughter. Now the choice of young patriots is small: death or immortality.",78341,TTM Productions,1,2020,17214,,Serhii Lysenko,Orest Pastukh,2525801,2,Vasyl Kolisnyk,2525799,2,Vitalii Hordiienko,2525798,2,Roman Kryvdyk,2525800,2,Anatol Fon-Filandra,2525797,2
81298,False,True,106011,5000000,"['Action', 'Drama']","Champion boxer Artyom Kolchin climbed all conceivable heights and became a national hero. He does not enter the boxing ring any more, rather choosing a coaching job and wild high life, including continuous TV appearances, hanging out and love affairs. One morning his daughter and his wife Vika meet him at home. Vika does not see the Artyom she once fell in love with in him any longer... The externally happy life of Kolchin comes to an end when the boxer he trains is almost killed during a match with the famous Kuerte. Artyom suspects that he used some forbidden technique. To obtain the proof, he has to go to Hong Kong where his long-time friend Vagit Valiev waits for him: he knows something about Kuerte which is not known to anyone else. To win, Artyom will have to enter the ring again.",3419,Central Partnership,11,2011,13645556,,,Denis Nikiforov,224281,2,Elena Panova,143661,1,Andrei Panin,86954,2,Batu Hasikov,1603588,2,Mikhail Gorevoy,115876,2
167762,False,False,,511180,"['Action', 'Drama', 'Crime']","Picking up a few months after the end of the TV drama series ""Juvana"", Daim is freed from the juvenile centre after being found not guilty of murdering his mother. He tries to lead a normal life in the outside world, but finds that it is vastly different from life in juvenile prison. Daim begins to attend high school in hopes of finishing his SPM. He also finds a job at the brick factory to support himself. However, in school, he is bullied by the other students and does not have any friends besides Sara. Further, the school guard who knows about his status as an ex-juvenile convict is always watching him. Everything that goes wrong in school is blamed on Daim as well...",,,1,2013,702873,I Will Not Be Trapped Forever,Faisal Ishak,Johan As'ari,1271796,2,Zahiril Adzim,1062448,2,Syazwan Zulkifly,1291617,2,Sharnaaz Ahmad,1291618,2,Adam Shahz,1291624,2
71240,False,False,,552000,"['Action', 'Drama', 'Romance']","Professional insurance fraudster Eve (Daphne Iking) has raked in more than RM 100 million from insurance companies but nobody could ever catch her out. Now the task goes to Nik (Bront Palarae), an investigator for ABG insurance company. In the course of proceedings, Eve falls for Nik without her knowing his true identity.",7545,Preston Zaidan Productions Sdn Bhd,5,2010,78000,It End Where It Start,Jason Chong,Bront Palarae,562217,2,Daphne Iking,562232,1,Chew Kin-Wah,562233,2,Danny x-factor,562234,2,Datuk Ahmad Tamimi Siregar,562235,0
654187,False,False,,350000,"['Action', 'Drama']",,126225,Rama Dhanraj Production,11,2019,3000000,,Raama Mehra,Kiran Kumar,232828,2,Pradeep Kabra,1974089,0,Sagarika Neha,2467100,0,Laxman Singh Rajput,1974097,2,,,
645536,False,False,,360,"['Action', 'Crime', 'Drama']","Driven by an inhuman force, Adrián returns to the city to exact revenge for the murder of his girlfriend. The resurgence of an internal beast will make the city your hunting ground.",118670,Brainstorming Films,10,2016,360,,Matías Rispau,Matías Rispau,1678093,2,Jorge Javier Alagastino,2318281,0,Natalia Petri,2660011,0,Ramiro Vayo,1915406,2,Ariel Pérez de María,2364715,0
69433,False,False,,500000,"['Drama', 'Action']","Based in Mumbai, Raja (Arjun) lives a violent yet poor lifestyle along with his father, Banwarilal. He meets with and comes to the rescue of Madurai/Mahendrapur-based belle, Mahalakshmi/Madhumita (Jyotika), and both fall in love with each other. When she returns home, her dad (Ashish Vidyarthi) finds that she is in love with Raja, instantly approves of him, and asks her to invite him, which she does. Raja accordingly arrives to meet her family - and it is this arrival that will pit him against goons dispatched by none other than Mahalakshmi's dad, who wants him dead - at any and all costs.",,,5,2007,500000,,Selva,Arjun Sarja,544977,2,Jyothika,147324,1,Uma Shankari,585403,1,Pasupathy,150197,2,Vadivelu,91549,2
69432,False,False,,2400000,"['Crime', 'Action', 'Thriller']","Mammootty and Arjun are tough police officers. They analyse farmers struggle and related social violence to put forward an amicable solution to have lasting harmony. They are highly disturbed by the terrorists' infiltrations. Sneha, an Aviator, is Mammootty's wife and they are sad that they don't have a child. The rest of the story deals with how they counter act against the terrorists and save the land.",,,9,2010,1600000,,T. Aravind,Mammootty,124111,2,Arjun Sarja,544977,2,Sneha,141083,1,Nassar,130111,2,Jagadish,111669,2
69442,False,False,,500000,"['Action', 'Drama']","An underground terror group led by a mysterious proxy Akash recruits unemployed youth and turns them into suicide bombers. Asst. Commisioner of Police Parashuram decides to take the case (and the film) into his own hands in a fit of patriotic fervour. In a subsequent fit of wisdom, he hides a key witness at the home of his flaky fiancee, thereby endangering both and his anti-terror mission in general",,,5,2003,500000,,,Arjun Sarja,544977,2,Abbas,85522,2,Kiran Rathod,378338,1,Goundamani,140467,2,Rahul Dev,37234,2
617922,False,False,,17000000,['Action'],"Two brothers, experts in martial arts, have to separate their paths due to a fight in which one of them is badly wounded. Years later they are reunited in a world where organized crime controls everything.",121167,HWSD Productions,4,2018,60622,,,Nai Yuan Zhang,2369937,0,Ling Wei Chen,1279917,0,Andrew Dasz,1104483,2,Mike Leeder,52905,2,Junkang Wang,2369941,0
784577,False,False,,3000,"['Action', 'Horror', 'Thriller', 'Documentary', 'Music']","Sean Grey is struggling to find happiness after a distressing breakup, all while a sickness and infection on his arm are worsening. As Sean secludes to his room trying to recall the events that lead to this situation, many other students are also falling ill. After an unknown agency's involvement is made clear, tensions rise as fears of a more serious problem emerge. That night many bodies twist and turn into horrible creatures and MacQuaid, who is generally disliked for only caring about himself, is looked upon to lead the remaining students to safety.",147115,Smog Town Films,7,2010,3000,"Drink, study, run for your life",Ken Amlin,Melissa Amlin,2929933,0,David Bruce Bridgeo,2929934,0,Andrew Dixon,2929935,0,Sean Ireland,2929936,0,Christine Laskowski,2929937,0
29361,False,True,416491,2500000,"['Mystery', 'Action']",Major Korenev (Fox) continue to fight criminals after terrorists gang liquidation.,,,12,2009,2141028,,Eldar Salavatov,Gosha Kutsenko,29839,2,Ekaterina Klimova,124426,1,Yusup Bakhshiev,1047930,0,Mikhail Efremov,86870,2,Vyacheslav Razbegaev,235424,2
624951,False,False,,50000,[],Karachi's underworld life and terrorism.,,,8,2011,25000,,Syed Faisal Bukhari,Javed Sheikh,85978,2,Nadeem Beyg,1211766,0,Moammar Rana,1251775,0,Shamoon Abbasi,1262617,2,Shafqat Cheema,557895,0
178657,False,False,,1300000,"['Action', 'Adventure']","A newest Russian military plane ""TU-106"" equipped with nuclear weapon is controlled by terrorists. There is almost no time before attack...",13615,Kinomir,4,2007,95000,,Vladimir Potapov,Sergey Makhovikov,238105,2,Boris Klyuev,929074,2,Roman Madyanov,97368,2,Georgi Martirosyan,935194,2,Vladimir Menshov,23442,2
793685,False,False,,1000,"['Horror', 'Adventure']","Six people find themselves trapped in Love Canal, Niagara Falls, an old toxic waste site, and witness the first hours of the plague that brings the dead back to life.",148728,FoxTrot Productions,11,2016,1,"From toxic past, the undead will come to life...",Emir Skalonja,Kay Baun,1658506,0,Kailyn Burke,2965459,0,Adrian Esposito,2084763,0,Nick Feeterman,2965461,0,Greg Hinaman,1836702,2
